Ages,Gender,Pendidikan,Hoby,Jobs,Pets,Addresess,Fear,Dream,Fav_food
52,P,S1,GYM,Guru,Otter,Sukabumi,Ketinggian,Artis,Seblak
44,P,S2,GYM,Pustakawan,Tupai,Cisaat,Ketinggian,Kaya Raya,Cimol
18,P,S1,Membaca,Pustakawan,Tupai,Sukabumi,Gelap,Kaya Raya,Risol Charel
34,L,SMK,Ngoding,Trainer,Otter,Sukabumi,Laut,Sehat,Nasi Padang
53,P,S1,Ngoding,Pustakawan,Anjing,Cisaat,Laut,Hitam,Batagor
52,P,S2,GYM,Guru,Tupai,Sukabumi,Laut,Hitam,Cimol
54,P,S1,Ngoding,Guru,Kucing,Cisaat,Laut,Artis,Nasi Padang
46,P,S1,GYM,Trainer,Kucing,Cisaat,Ketinggian,Sehat,Nasi Padang
37,L,SMA,GYM,Trainer,Anjing,Cisaat,Gelap,Sehat,Batagor
59,P,SMA,Membaca,Pustakawan,Anjing,Sukabumi,Ketinggian,Hitam,Risol Charel
43,L,SMA,Ngoding,Trainer,Otter,Sukabumi,Ketinggian,Hitam,Nasi Padang
60,P,SMK,Ngoding,Trainer,Anjing,Cisaat,Laut,Sehat,Seblak
20,L,S2,GYM,Trainer,Tupai,Sukabumi,Gelap,Artis,Batagor
37,L,S1,GYM,Pustakawan,Anjing,Cisaat,Laut,Hitam,Risol Charel
20,P,SMK,Membaca,Pustakawan,Tupai,Sukabumi,Gelap,Artis,Batagor
54,P,S2,Membaca,Trainer,Tupai,Cisaat,Ketinggian,Sehat,Batagor
42,L,S2,Ngoding,Pustakawan,Otter,Sukabumi,Laut,Hitam,Batagor
24,P,S1,Membaca,Guru,Kucing,Nyalindung,Ketinggian,Sehat,Risol Charel
31,L,SMA,Membaca,Trainer,Kucing,Sukabumi,Gelap,Kaya Raya,Risol Charel
33,P,S1,Ngoding,Guru,Tupai,Nyalindung,Gelap,Artis,Batagor
47,L,SMA,Ngoding,Guru,Anjing,Sukabumi,Laut,Hitam,Cimol
55,P,S2,Ngoding,Trainer,Anjing,Sukabumi,Ketinggian,Sehat,Batagor
30,P,S1,Ngoding,Pustakawan,Anjing,Nyalindung,Gelap,Artis,Nasi Padang
35,P,S1,Membaca,Trainer,Otter,Sukabumi,Laut,Artis,Risol Charel
24,L,S1,GYM,Guru,Anjing,Nyalindung,Gelap,Sehat,Batagor
39,L,S1,GYM,Pustakawan,Tupai,Nyalindung,Gelap,Hitam,Cimol
40,L,SMK,Ngoding,Pustakawan,Kucing,Cisaat,Ketinggian,Sehat,Batagor
47,P,SMA,Membaca,Pustakawan,Kucing,Cisaat,Ketinggian,Artis,Risol Charel
46,P,S1,Ngoding,Trainer,Anjing,Sukabumi,Ketinggian,Sehat,Risol Charel
35,P,SMA,GYM,Guru,Anjing,Nyalindung,Ketinggian,Hitam,Risol Charel
49,L,S2,Ngoding,Trainer,Kucing,Cisaat,Ketinggian,Kaya Raya,Nasi Padang
34,L,SMK,Membaca,Pustakawan,Tupai,Sukabumi,Ketinggian,Sehat,Risol Charel
53,P,S2,Ngoding,Pustakawan,Tupai,Cisaat,Ketinggian,Kaya Raya,Risol Charel
24,P,S2,GYM,Trainer,Tupai,Cisaat,Ketinggian,Sehat,Risol Charel
22,L,S2,GYM,Pustakawan,Anjing,Nyalindung,Ketinggian,Hitam,Risol Charel
39,P,S1,Ngoding,Guru,Tupai,Nyalindung,Gelap,Artis,Risol Charel
25,P,S2,Ngoding,Pustakawan,Anjing,Sukabumi,Ketinggian,Artis,Risol Charel
21,P,S1,Ngoding,Pustakawan,Kucing,Nyalindung,Laut,Kaya Raya,Seblak
23,L,S1,Membaca,Guru,Otter,Sukabumi,Ketinggian,Sehat,Risol Charel
27,L,S2,Membaca,Trainer,Kucing,Sukabumi,Ketinggian,Kaya Raya,Seblak
30,L,S1,Ngoding,Trainer,Kucing,Nyalindung,Ketinggian,Sehat,Risol Charel
38,L,SMA,Membaca,Guru,Kucing,Cisaat,Ketinggian,Sehat,Seblak
46,L,SMK,Ngoding,Guru,Otter,Cisaat,Laut,Kaya Raya,Batagor
43,P,S1,Membaca,Trainer,Otter,Cisaat,Ketinggian,Kaya Raya,Batagor
41,P,SMK,Ngoding,Guru,Tupai,Cisaat,Laut,Kaya Raya,Cimol
57,P,SMK,Ngoding,Trainer,Tupai,Sukabumi,Ketinggian,Kaya Raya,Nasi Padang
32,P,S2,Ngoding,Guru,Kucing,Nyalindung,Laut,Sehat,Seblak
43,P,S1,Membaca,Guru,Otter,Cisaat,Ketinggian,Sehat,Risol Charel
47,P,S1,GYM,Guru,Kucing,Nyalindung,Ketinggian,Hitam,Batagor
29,P,S2,Ngoding,Pustakawan,Otter,Sukabumi,Gelap,Hitam,Seblak
51,P,S2,GYM,Guru,Tupai,Cisaat,Laut,Sehat,Cimol
21,L,S1,GYM,Pustakawan,Anjing,Cisaat,Ketinggian,Kaya Raya,Risol Charel
52,P,SMA,GYM,Guru,Tupai,Sukabumi,Gelap,Artis,Batagor
47,P,S2,Ngoding,Trainer,Anjing,Sukabumi,Gelap,Artis,Risol Charel
35,L,SMA,Ngoding,Trainer,Anjing,Nyalindung,Laut,Artis,Risol Charel
55,L,SMK,Membaca,Guru,Otter,Sukabumi,Ketinggian,Sehat,Risol Charel
18,P,S2,Membaca,Guru,Otter,Sukabumi,Laut,Kaya Raya,Cimol
18,P,SMK,Ngoding,Pustakawan,Tupai,Sukabumi,Laut,Artis,Nasi Padang
57,P,SMK,GYM,Trainer,Anjing,Sukabumi,Gelap,Artis,Seblak
45,P,S1,Membaca,Pustakawan,Otter,Sukabumi,Ketinggian,Hitam,Cimol
58,P,SMA,GYM,Trainer,Anjing,Sukabumi,Laut,Sehat,Nasi Padang
46,L,S2,Membaca,Guru,Otter,Nyalindung,Gelap,Sehat,Cimol
24,L,SMA,GYM,Trainer,Otter,Nyalindung,Ketinggian,Artis,Nasi Padang
35,P,SMK,Membaca,Trainer,Anjing,Sukabumi,Laut,Artis,Nasi Padang
40,P,S1,GYM,Guru,Tupai,Nyalindung,Ketinggian,Hitam,Nasi Padang
30,L,SMA,GYM,Guru,Otter,Cisaat,Gelap,Kaya Raya,Batagor
35,L,SMK,Ngoding,Trainer,Kucing,Sukabumi,Laut,Artis,Cimol
49,P,S1,Membaca,Guru,Otter,Cisaat,Laut,Artis,Seblak
57,P,SMA,Ngoding,Trainer,Otter,Nyalindung,Ketinggian,Kaya Raya,Batagor
18,P,S1,Membaca,Trainer,Otter,Cisaat,Ketinggian,Kaya Raya,Cimol
42,P,S2,Ngoding,Trainer,Kucing,Nyalindung,Ketinggian,Hitam,Risol Charel
37,L,SMA,Membaca,Guru,Kucing,Nyalindung,Laut,Artis,Batagor
42,P,S1,GYM,Trainer,Anjing,Nyalindung,Ketinggian,Sehat,Cimol
58,L,SMK,Membaca,Guru,Otter,Nyalindung,Ketinggian,Artis,Cimol
60,P,SMK,GYM,Guru,Anjing,Sukabumi,Laut,Hitam,Nasi Padang
41,L,SMK,Ngoding,Guru,Otter,Sukabumi,Ketinggian,Kaya Raya,Risol Charel
43,L,S1,GYM,Pustakawan,Otter,Cisaat,Laut,Artis,Risol Charel
26,L,SMK,Membaca,Trainer,Tupai,Sukabumi,Ketinggian,Kaya Raya,Nasi Padang
30,P,SMA,Ngoding,Pustakawan,Tupai,Cisaat,Gelap,Artis,Seblak
58,P,SMK,Ngoding,Trainer,Kucing,Sukabumi,Laut,Sehat,Nasi Padang
52,L,S1,GYM,Pustakawan,Tupai,Cisaat,Laut,Hitam,Cimol
59,P,SMK,Membaca,Trainer,Tupai,Sukabumi,Gelap,Hitam,Cimol
46,P,S2,GYM,Pustakawan,Tupai,Nyalindung,Laut,Kaya Raya,Risol Charel
55,L,SMK,Ngoding,Guru,Otter,Sukabumi,Gelap,Hitam,Batagor
54,P,S1,Membaca,Guru,Anjing,Sukabumi,Gelap,Hitam,Risol Charel
23,L,SMK,Ngoding,Guru,Kucing,Sukabumi,Laut,Kaya Raya,Seblak
33,P,SMA,Ngoding,Pustakawan,Tupai,Cisaat,Laut,Artis,Seblak
59,L,S1,GYM,Trainer,Anjing,Nyalindung,Ketinggian,Kaya Raya,Cimol
40,P,S1,Ngoding,Trainer,Otter,Nyalindung,Ketinggian,Kaya Raya,Risol Charel
35,P,S1,Ngoding,Guru,Otter,Sukabumi,Laut,Sehat,Batagor
41,P,S2,GYM,Trainer,Tupai,Cisaat,Laut,Sehat,Seblak
52,L,SMA,GYM,Pustakawan,Kucing,Nyalindung,Laut,Kaya Raya,Nasi Padang
39,L,S2,GYM,Trainer,Kucing,Cisaat,Gelap,Sehat,Nasi Padang
26,L,S2,GYM,Pustakawan,Tupai,Sukabumi,Ketinggian,Artis,Cimol
44,L,SMA,Membaca,Trainer,Otter,Cisaat,Gelap,Kaya Raya,Seblak
33,P,S2,Ngoding,Trainer,Kucing,Nyalindung,Gelap,Sehat,Risol Charel
43,P,S1,GYM,Guru,Anjing,Nyalindung,Gelap,Hitam,Seblak
26,L,SMK,Membaca,Trainer,Kucing,Nyalindung,Laut,Sehat,Risol Charel
22,P,SMK,Membaca,Pustakawan,Kucing,Nyalindung,Laut,Kaya Raya,Batagor
24,P,SMK,Membaca,Pustakawan,Otter,Nyalindung,Ketinggian,Kaya Raya,Batagor
46,P,S2,Ngoding,Trainer,Kucing,Sukabumi,Laut,Kaya Raya,Cimol
28,P,SMA,GYM,Trainer,Tupai,Cisaat,Gelap,Kaya Raya,Nasi Padang
21,P,S2,GYM,Pustakawan,Tupai,Sukabumi,Ketinggian,Kaya Raya,Batagor
40,L,S1,GYM,Pustakawan,Otter,Nyalindung,Ketinggian,Hitam,Seblak
42,L,S1,GYM,Trainer,Tupai,Nyalindung,Ketinggian,Hitam,Seblak
19,P,SMA,Membaca,Trainer,Otter,Nyalindung,Gelap,Kaya Raya,Seblak
33,L,S1,Membaca,Pustakawan,Tupai,Sukabumi,Gelap,Artis,Risol Charel
57,L,SMK,GYM,Pustakawan,Anjing,Nyalindung,Laut,Artis,Seblak
41,L,SMA,GYM,Guru,Anjing,Sukabumi,Laut,Artis,Cimol
20,P,S2,Membaca,Guru,Tupai,Nyalindung,Ketinggian,Artis,Cimol
39,L,S1,Ngoding,Trainer,Tupai,Nyalindung,Ketinggian,Kaya Raya,Cimol
44,P,SMK,GYM,Guru,Anjing,Nyalindung,Ketinggian,Hitam,Seblak
27,L,S2,Ngoding,Trainer,Anjing,Cisaat,Laut,Sehat,Seblak
31,L,S2,Membaca,Trainer,Kucing,Cisaat,Gelap,Hitam,Risol Charel
23,P,S2,Membaca,Guru,Otter,Sukabumi,Ketinggian,Kaya Raya,Risol Charel
38,L,SMA,Ngoding,Pustakawan,Anjing,Cisaat,Laut,Sehat,Batagor
46,L,SMA,Membaca,Guru,Otter,Nyalindung,Gelap,Artis,Batagor
32,P,SMA,GYM,Pustakawan,Anjing,Cisaat,Laut,Sehat,Batagor
23,L,SMK,Ngoding,Trainer,Tupai,Nyalindung,Ketinggian,Sehat,Risol Charel
54,P,SMA,Membaca,Guru,Kucing,Sukabumi,Laut,Artis,Risol Charel
50,P,S1,Membaca,Trainer,Anjing,Sukabumi,Gelap,Hitam,Nasi Padang
47,P,SMK,Ngoding,Guru,Tupai,Cisaat,Laut,Hitam,Seblak
58,P,S1,Ngoding,Guru,Otter,Nyalindung,Ketinggian,Hitam,Batagor
48,P,SMA,Membaca,Guru,Anjing,Cisaat,Gelap,Artis,Nasi Padang
40,L,S1,GYM,Pustakawan,Tupai,Cisaat,Ketinggian,Artis,Seblak
53,L,S1,Membaca,Pustakawan,Otter,Sukabumi,Ketinggian,Kaya Raya,Seblak
40,L,SMK,Ngoding,Guru,Tupai,Nyalindung,Laut,Artis,Risol Charel
50,P,SMK,Ngoding,Trainer,Anjing,Nyalindung,Ketinggian,Hitam,Nasi Padang
51,L,SMK,GYM,Guru,Otter,Sukabumi,Ketinggian,Sehat,Cimol
20,P,S2,Ngoding,Pustakawan,Anjing,Nyalindung,Gelap,Hitam,Batagor
46,P,S2,GYM,Guru,Tupai,Nyalindung,Laut,Kaya Raya,Risol Charel
43,P,S2,Ngoding,Pustakawan,Otter,Sukabumi,Gelap,Hitam,Seblak
35,L,S2,Ngoding,Guru,Kucing,Cisaat,Laut,Artis,Nasi Padang
39,L,SMK,Ngoding,Guru,Anjing,Sukabumi,Gelap,Kaya Raya,Cimol
59,P,S1,GYM,Trainer,Kucing,Nyalindung,Gelap,Artis,Seblak
56,L,S2,Membaca,Pustakawan,Tupai,Cisaat,Gelap,Sehat,Nasi Padang
23,P,S1,GYM,Pustakawan,Tupai,Cisaat,Laut,Sehat,Seblak
40,L,SMK,GYM,Guru,Anjing,Sukabumi,Ketinggian,Sehat,Nasi Padang
20,P,SMK,Membaca,Pustakawan,Tupai,Cisaat,Gelap,Hitam,Nasi Padang
31,L,S2,GYM,Guru,Otter,Sukabumi,Gelap,Hitam,Risol Charel
52,P,SMK,Membaca,Trainer,Tupai,Cisaat,Ketinggian,Hitam,Batagor
19,L,S1,Ngoding,Pustakawan,Tupai,Cisaat,Ketinggian,Artis,Seblak
53,P,SMK,Ngoding,Guru,Tupai,Sukabumi,Laut,Sehat,Batagor
27,L,S1,GYM,Trainer,Tupai,Nyalindung,Ketinggian,Sehat,Risol Charel
60,L,S2,GYM,Pustakawan,Kucing,Cisaat,Laut,Kaya Raya,Seblak
56,P,S2,GYM,Guru,Anjing,Nyalindung,Laut,Hitam,Cimol
33,P,SMK,Ngoding,Pustakawan,Kucing,Cisaat,Laut,Sehat,Nasi Padang
49,L,SMK,GYM,Guru,Kucing,Sukabumi,Laut,Artis,Seblak
21,L,SMK,GYM,Trainer,Kucing,Sukabumi,Gelap,Hitam,Nasi Padang
48,L,S2,Ngoding,Guru,Kucing,Nyalindung,Laut,Artis,Nasi Padang
37,P,SMK,Membaca,Trainer,Tupai,Sukabumi,Ketinggian,Hitam,Cimol
22,P,SMK,GYM,Guru,Tupai,Cisaat,Gelap,Artis,Batagor
53,P,S2,GYM,Guru,Kucing,Nyalindung,Laut,Artis,Cimol
52,L,SMA,Membaca,Pustakawan,Anjing,Sukabumi,Laut,Kaya Raya,Cimol
59,L,SMA,Ngoding,Trainer,Kucing,Sukabumi,Gelap,Hitam,Batagor
42,P,SMK,Membaca,Guru,Tupai,Nyalindung,Laut,Sehat,Risol Charel
35,P,S1,Membaca,Pustakawan,Tupai,Nyalindung,Gelap,Hitam,Risol Charel
34,L,SMK,GYM,Trainer,Kucing,Sukabumi,Ketinggian,Kaya Raya,Batagor
53,P,S1,Membaca,Trainer,Anjing,Nyalindung,Laut,Hitam,Nasi Padang
34,L,SMK,GYM,Trainer,Anjing,Nyalindung,Laut,Sehat,Nasi Padang
18,L,S2,Ngoding,Pustakawan,Kucing,Nyalindung,Ketinggian,Sehat,Seblak
34,L,SMK,Ngoding,Guru,Kucing,Sukabumi,Gelap,Kaya Raya,Nasi Padang
57,P,SMK,Membaca,Pustakawan,Anjing,Sukabumi,Laut,Hitam,Batagor
60,L,SMK,Ngoding,Trainer,Anjing,Cisaat,Ketinggian,Artis,Risol Charel
55,L,S1,Ngoding,Pustakawan,Tupai,Sukabumi,Laut,Artis,Batagor
35,L,SMK,Membaca,Pustakawan,Otter,Sukabumi,Laut,Kaya Raya,Seblak
59,P,S1,GYM,Guru,Tupai,Sukabumi,Gelap,Sehat,Batagor
18,L,S2,Membaca,Pustakawan,Anjing,Sukabumi,Gelap,Kaya Raya,Risol Charel
30,L,SMA,Membaca,Pustakawan,Otter,Nyalindung,Laut,Kaya Raya,Seblak
38,L,SMA,Ngoding,Pustakawan,Tupai,Sukabumi,Laut,Hitam,Nasi Padang
44,L,SMA,Membaca,Guru,Tupai,Sukabumi,Gelap,Artis,Batagor
48,L,S1,Ngoding,Trainer,Anjing,Cisaat,Gelap,Hitam,Nasi Padang
55,L,S2,Membaca,Trainer,Kucing,Sukabumi,Gelap,Kaya Raya,Batagor
46,P,S1,GYM,Trainer,Tupai,Sukabumi,Ketinggian,Sehat,Seblak
29,L,SMA,Membaca,Guru,Anjing,Nyalindung,Ketinggian,Kaya Raya,Batagor
46,L,S1,Membaca,Pustakawan,Kucing,Sukabumi,Gelap,Artis,Risol Charel
51,P,SMA,Ngoding,Guru,Kucing,Nyalindung,Laut,Sehat,Seblak
23,L,SMK,GYM,Trainer,Tupai,Nyalindung,Ketinggian,Artis,Nasi Padang
49,L,S2,GYM,Guru,Anjing,Sukabumi,Laut,Hitam,Batagor
49,P,SMA,Membaca,Trainer,Kucing,Sukabumi,Ketinggian,Sehat,Nasi Padang
21,P,S2,Membaca,Trainer,Tupai,Sukabumi,Ketinggian,Artis,Seblak
36,P,S1,Ngoding,Pustakawan,Tupai,Cisaat,Gelap,Artis,Seblak
44,P,SMA,Ngoding,Pustakawan,Kucing,Cisaat,Laut,Kaya Raya,Cimol
53,P,SMA,Membaca,Guru,Kucing,Sukabumi,Gelap,Artis,Cimol
28,L,SMK,GYM,Guru,Kucing,Nyalindung,Gelap,Sehat,Cimol
34,L,SMA,Membaca,Guru,Kucing,Cisaat,Laut,Kaya Raya,Seblak
42,L,SMA,Membaca,Pustakawan,Kucing,Cisaat,Ketinggian,Artis,Cimol
22,P,SMK,Ngoding,Guru,Anjing,Cisaat,Laut,Kaya Raya,Seblak
41,P,S2,Ngoding,Guru,Kucing,Sukabumi,Gelap,Hitam,Nasi Padang
46,P,S1,Membaca,Trainer,Tupai,Sukabumi,Laut,Artis,Cimol
29,P,S2,GYM,Pustakawan,Tupai,Sukabumi,Ketinggian,Artis,Nasi Padang
53,L,S2,Membaca,Pustakawan,Tupai,Cisaat,Gelap,Sehat,Batagor
18,L,SMA,Ngoding,Trainer,Tupai,Sukabumi,Laut,Hitam,Nasi Padang
34,L,S2,Membaca,Guru,Otter,Sukabumi,Laut,Hitam,Nasi Padang
23,P,S1,Ngoding,Guru,Otter,Nyalindung,Gelap,Artis,Seblak
51,P,S2,GYM,Trainer,Anjing,Sukabumi,Gelap,Kaya Raya,Batagor
47,L,S1,Membaca,Pustakawan,Otter,Cisaat,Laut,Hitam,Risol Charel
50,L,S2,GYM,Pustakawan,Anjing,Nyalindung,Ketinggian,Hitam,Batagor
41,P,SMK,Membaca,Pustakawan,Tupai,Nyalindung,Laut,Hitam,Nasi Padang
19,L,S1,Ngoding,Trainer,Kucing,Nyalindung,Ketinggian,Hitam,Batagor
25,P,S2,Membaca,Trainer,Tupai,Cisaat,Laut,Artis,Cimol
40,P,S1,Ngoding,Guru,Kucing,Sukabumi,Ketinggian,Hitam,Cimol
59,L,SMA,Ngoding,Trainer,Kucing,Cisaat,Ketinggian,Sehat,Risol Charel
34,P,SMK,Membaca,Pustakawan,Tupai,Nyalindung,Gelap,Artis,Batagor
32,P,SMK,GYM,Guru,Kucing,Sukabumi,Laut,Hitam,Risol Charel
25,P,SMA,Ngoding,Guru,Tupai,Sukabumi,Gelap,Artis,Risol Charel
40,L,SMK,Membaca,Pustakawan,Otter,Nyalindung,Laut,Artis,Risol Charel
52,L,SMA,Ngoding,Pustakawan,Anjing,Sukabumi,Gelap,Kaya Raya,Nasi Padang
47,P,S1,Membaca,Pustakawan,Tupai,Cisaat,Gelap,Hitam,Cimol
47,P,SMA,Membaca,Trainer,Otter,Nyalindung,Gelap,Artis,Nasi Padang
19,L,S1,Ngoding,Guru,Tupai,Sukabumi,Laut,Sehat,Risol Charel
54,L,SMA,Membaca,Pustakawan,Kucing,Cisaat,Laut,Sehat,Seblak
52,P,S1,Membaca,Trainer,Kucing,Nyalindung,Ketinggian,Hitam,Cimol
26,L,SMK,GYM,Guru,Kucing,Sukabumi,Gelap,Hitam,Cimol
38,L,S1,GYM,Pustakawan,Kucing,Sukabumi,Laut,Kaya Raya,Cimol
33,P,S1,GYM,Pustakawan,Tupai,Sukabumi,Gelap,Artis,Nasi Padang
29,P,S1,Membaca,Pustakawan,Tupai,Cisaat,Laut,Artis,Risol Charel
26,L,S2,GYM,Trainer,Tupai,Cisaat,Gelap,Kaya Raya,Batagor
39,L,SMA,GYM,Guru,Tupai,Sukabumi,Laut,Kaya Raya,Seblak
22,P,S2,Ngoding,Pustakawan,Anjing,Sukabumi,Laut,Artis,Cimol
40,P,S2,GYM,Pustakawan,Anjing,Nyalindung,Laut,Artis,Seblak
26,L,S1,Ngoding,Guru,Anjing,Cisaat,Gelap,Hitam,Nasi Padang
32,L,SMK,Ngoding,Guru,Anjing,Sukabumi,Laut,Hitam,Seblak
59,P,SMA,Ngoding,Pustakawan,Kucing,Sukabumi,Ketinggian,Kaya Raya,Batagor
57,L,SMA,GYM,Trainer,Tupai,Sukabumi,Gelap,Kaya Raya,Cimol
44,L,S1,Membaca,Guru,Kucing,Nyalindung,Ketinggian,Kaya Raya,Risol Charel
38,P,S2,GYM,Trainer,Tupai,Cisaat,Laut,Hitam,Nasi Padang
35,P,SMA,Membaca,Trainer,Otter,Sukabumi,Gelap,Hitam,Risol Charel
28,L,SMA,Membaca,Trainer,Kucing,Sukabumi,Gelap,Sehat,Batagor
31,P,S1,Membaca,Trainer,Otter,Cisaat,Ketinggian,Hitam,Risol Charel
57,P,S2,Membaca,Trainer,Tupai,Sukabumi,Gelap,Artis,Batagor
37,P,SMA,Ngoding,Guru,Otter,Cisaat,Gelap,Hitam,Seblak
26,L,SMK,GYM,Trainer,Otter,Sukabumi,Gelap,Hitam,Nasi Padang
23,L,S2,Membaca,Trainer,Tupai,Nyalindung,Ketinggian,Hitam,Risol Charel
51,P,SMA,Membaca,Pustakawan,Tupai,Sukabumi,Ketinggian,Artis,Nasi Padang
54,L,SMK,GYM,Guru,Anjing,Sukabumi,Gelap,Sehat,Seblak
56,P,SMK,GYM,Trainer,Tupai,Cisaat,Gelap,Hitam,Nasi Padang
42,P,SMA,Ngoding,Guru,Otter,Sukabumi,Ketinggian,Artis,Seblak
44,P,S1,Ngoding,Pustakawan,Tupai,Cisaat,Gelap,Sehat,Risol Charel
45,P,SMK,Ngoding,Guru,Anjing,Nyalindung,Gelap,Artis,Nasi Padang
28,L,SMA,Membaca,Pustakawan,Tupai,Sukabumi,Laut,Artis,Cimol
26,L,S1,Membaca,Pustakawan,Otter,Sukabumi,Gelap,Artis,Nasi Padang
46,L,SMA,Ngoding,Pustakawan,Kucing,Cisaat,Gelap,Kaya Raya,Nasi Padang
43,L,S1,GYM,Guru,Otter,Nyalindung,Gelap,Sehat,Cimol
35,L,S2,GYM,Pustakawan,Kucing,Sukabumi,Ketinggian,Sehat,Seblak
31,P,S1,Membaca,Guru,Tupai,Sukabumi,Ketinggian,Artis,Batagor
56,L,S2,GYM,Guru,Otter,Nyalindung,Laut,Hitam,Risol Charel
53,L,S2,Membaca,Pustakawan,Anjing,Nyalindung,Ketinggian,Hitam,Nasi Padang
60,L,SMA,Ngoding,Pustakawan,Kucing,Sukabumi,Ketinggian,Artis,Seblak
37,P,SMA,GYM,Pustakawan,Anjing,Sukabumi,Gelap,Kaya Raya,Seblak
49,P,S2,GYM,Trainer,Tupai,Sukabumi,Gelap,Hitam,Nasi Padang
19,L,S2,GYM,Trainer,Tupai,Nyalindung,Ketinggian,Kaya Raya,Batagor
24,P,S2,GYM,Guru,Kucing,Cisaat,Gelap,Sehat,Seblak
34,P,SMK,Membaca,Trainer,Kucing,Sukabumi,Gelap,Artis,Cimol
33,P,S1,GYM,Guru,Otter,Sukabumi,Gelap,Artis,Nasi Padang
25,L,SMK,GYM,Guru,Otter,Nyalindung,Laut,Hitam,Batagor
20,L,S1,GYM,Guru,Otter,Cisaat,Laut,Sehat,Nasi Padang
25,L,SMA,Membaca,Guru,Kucing,Nyalindung,Ketinggian,Hitam,Nasi Padang
48,P,SMA,GYM,Guru,Otter,Cisaat,Laut,Hitam,Batagor
59,P,S2,Ngoding,Guru,Otter,Sukabumi,Ketinggian,Artis,Seblak
50,P,SMK,GYM,Trainer,Kucing,Sukabumi,Ketinggian,Kaya Raya,Cimol
35,P,S1,GYM,Guru,Otter,Nyalindung,Ketinggian,Hitam,Seblak
37,L,S1,Ngoding,Trainer,Anjing,Cisaat,Laut,Artis,Batagor
38,P,SMA,Membaca,Guru,Kucing,Cisaat,Gelap,Hitam,Risol Charel
46,L,S2,GYM,Guru,Anjing,Sukabumi,Ketinggian,Hitam,Cimol
28,L,SMA,Membaca,Guru,Anjing,Sukabumi,Laut,Sehat,Batagor
46,P,SMK,Ngoding,Trainer,Tupai,Sukabumi,Gelap,Artis,Risol Charel
30,L,SMK,Membaca,Pustakawan,Anjing,Sukabumi,Laut,Hitam,Risol Charel
25,L,S1,Ngoding,Trainer,Otter,Nyalindung,Gelap,Sehat,Seblak
25,P,S2,GYM,Guru,Anjing,Sukabumi,Laut,Sehat,Cimol
52,L,SMK,GYM,Guru,Kucing,Cisaat,Laut,Hitam,Nasi Padang
24,L,SMK,Membaca,Trainer,Anjing,Nyalindung,Laut,Kaya Raya,Risol Charel
39,P,SMK,Membaca,Pustakawan,Tupai,Sukabumi,Laut,Artis,Cimol
22,P,SMA,Membaca,Guru,Otter,Cisaat,Ketinggian,Artis,Seblak
29,L,S2,GYM,Pustakawan,Otter,Sukabumi,Gelap,Hitam,Nasi Padang
55,P,SMA,Membaca,Trainer,Anjing,Sukabumi,Gelap,Sehat,Cimol
22,L,SMK,Membaca,Trainer,Anjing,Sukabumi,Ketinggian,Artis,Nasi Padang
57,L,SMA,GYM,Trainer,Kucing,Sukabumi,Ketinggian,Hitam,Seblak
60,L,S2,Membaca,Pustakawan,Kucing,Cisaat,Gelap,Kaya Raya,Cimol
30,P,SMK,Membaca,Pustakawan,Tupai,Sukabumi,Ketinggian,Hitam,Nasi Padang
26,P,S2,GYM,Pustakawan,Tupai,Sukabumi,Ketinggian,Kaya Raya,Seblak
51,P,SMK,Ngoding,Trainer,Anjing,Cisaat,Gelap,Artis,Risol Charel
53,P,SMK,GYM,Pustakawan,Anjing,Sukabumi,Laut,Kaya Raya,Batagor
31,L,S2,Ngoding,Guru,Anjing,Sukabumi,Gelap,Artis,Seblak
32,P,S1,GYM,Trainer,Kucing,Sukabumi,Laut,Kaya Raya,Cimol
18,L,SMK,Ngoding,Guru,Anjing,Cisaat,Gelap,Artis,Batagor
20,L,S1,GYM,Trainer,Otter,Sukabumi,Gelap,Kaya Raya,Cimol
55,L,S1,GYM,Guru,Tupai,Nyalindung,Laut,Hitam,Cimol
53,P,SMK,Membaca,Pustakawan,Anjing,Cisaat,Gelap,Hitam,Nasi Padang
22,L,S2,Membaca,Trainer,Tupai,Cisaat,Laut,Kaya Raya,Risol Charel
24,L,S1,Ngoding,Trainer,Kucing,Nyalindung,Laut,Kaya Raya,Seblak
35,L,S2,Membaca,Pustakawan,Otter,Nyalindung,Laut,Artis,Cimol
50,P,SMK,Membaca,Pustakawan,Otter,Sukabumi,Laut,Artis,Nasi Padang
29,L,S2,Membaca,Pustakawan,Otter,Cisaat,Ketinggian,Sehat,Risol Charel
50,P,S2,GYM,Guru,Anjing,Cisaat,Gelap,Hitam,Seblak
31,L,S2,Ngoding,Pustakawan,Tupai,Sukabumi,Ketinggian,Artis,Nasi Padang
34,P,S1,Membaca,Pustakawan,Anjing,Nyalindung,Ketinggian,Hitam,Cimol
55,L,S2,Ngoding,Trainer,Tupai,Cisaat,Gelap,Artis,Seblak
49,L,SMA,Membaca,Guru,Otter,Sukabumi,Ketinggian,Artis,Batagor
24,P,S1,GYM,Guru,Otter,Nyalindung,Laut,Kaya Raya,Risol Charel
57,P,S2,Ngoding,Trainer,Otter,Nyalindung,Laut,Hitam,Nasi Padang
49,L,S1,Ngoding,Pustakawan,Tupai,Cisaat,Ketinggian,Sehat,Batagor
40,L,S2,Membaca,Trainer,Otter,Cisaat,Ketinggian,Artis,Seblak
